request_id,rq_time,start,end,nr_pax,orig_request_id
5073,4919,6255,2284,1,5073
5074,4919,1038,6255,1,5074
5075,4919,43,2661,1,5075
5076,4919,5004,2661,1,5076
5077,4919,2465,6255,1,5077
5078,4919,883,5004,1,5078
5079,4919,6255,5004,1,5079
5080,4919,4945,1008,1,5080
5081,4919,184,6255,1,5081
5082,4919,1038,5028,1,5082
5083,4919,5004,2284,1,5083
5084,4919,5038,4074,1,5084
5085,4919,2661,5741,1,5085
5086,4919,6420,2065,1,5086
5087,4919,4353,6255,1,5087
5088,4919,1038,269,1,5088
5089,4919,5028,1038,1,5089
5090,4919,739,5004,1,5090
5091,4919,6255,4644,1,5091
5092,4919,1038,5028,1,5092
5093,4919,6420,2065,1,5093
5094,4919,2065,1038,1,5094
5095,4919,4353,1038,1,5095
5096,4919,5302,5004,1,5096
5097,4919,2661,1090,1,5097
5098,4919,5038,2284,1,5098
5099,4919,1932,2284,1,5099
5100,4919,4176,5028,1,5100
5101,4919,5004,6255,1,5101
5102,4919,2982,2661,1,5102
5103,4919,1038,3969,1,5103
5104,4919,6255,2284,1,5104
5105,4919,3206,4353,1,5105
5106,4919,6255,4644,1,5106
5107,4919,300,6255,1,5107
5108,4919,4644,6255,1,5108
5109,4919,2661,1090,1,5109
5110,4919,3276,1038,1,5110
5111,4919,6420,281,1,5111
5112,4919,1932,4049,1,5112
5113,4919,1932,6255,1,5113
5114,4919,5004,739,1,5114
5115,4919,2982,887,1,5115
5116,4919,6255,3079,1,5116
5117,4919,5038,1038,1,5117
5118,4919,5741,5004,1,5118
5119,4919,2065,5028,1,5119
5120,4919,3129,5004,1,5120
5121,4919,5038,4945,1,5121
5122,4919,4263,5038,1,5122
5123,4919,1038,3440,1,5123
5124,4919,6255,1932,1,5124
5125,4919,6255,6170,1,5125
5126,4919,5028,1858,1,5126
5127,4919,2465,5038,1,5127
5128,4919,1742,6255,1,5128
5129,4919,5038,5369,1,5129
5130,4919,4859,5028,1,5130
5131,4919,4263,5038,1,5131
5132,4919,1008,6255,1,5132
5133,4919,3969,1038,1,5133
5134,4919,5028,2065,1,5134
5135,4919,6255,3079,1,5135
5136,4919,1038,43,1,5136
5137,4919,5028,2065,1,5137
5138,4919,2065,5004,1,5138
5139,4919,5004,2156,1,5139
5140,4919,1038,2065,1,5140
5141,4919,2284,6255,1,5141
5142,4919,1932,6420,1,5142
5143,4919,5302,5004,1,5143
5144,4919,5004,6255,1,5144
5145,4919,5038,6363,1,5145
5146,4919,5004,2065,1,5146
5147,4919,1038,2065,1,5147
5148,4919,5535,5004,1,5148
5149,4919,2065,1038,1,5149
5150,4919,2465,1038,1,5150
5151,4919,43,1008,1,5151
5152,4919,1557,6420,1,5152
5153,4919,1932,5741,1,5153
5154,4919,5038,4945,1,5154
5155,4919,6420,2284,1,5155
5156,4919,2284,1038,1,5156
5157,4919,2661,2987,1,5157
5158,4919,300,6255,1,5158
5159,4919,5741,1932,1,5159
5160,4919,6300,5004,1,5160
5161,4919,2661,2065,1,5161
5162,4919,184,6255,1,5162
5163,4919,5038,281,1,5163
5164,4919,2465,5038,1,5164
5165,4919,6420,2065,1,5165
5166,4919,6255,1038,1,5166
5167,4919,5038,4945,1,5167
5168,4919,2065,6255,1,5168
5169,4919,3340,6420,1,5169
5170,4919,5741,5004,1,5170
5171,4919,2465,5038,1,5171
5172,4919,6255,4644,1,5172
5173,4919,2661,5004,1,5173
5174,4919,2982,6255,1,5174
5175,4919,5028,6255,1,5175
5176,4919,281,6420,1,5176
5177,4919,5038,2257,1,5177
5178,4919,5038,281,1,5178
5179,4919,5028,5741,1,5179
5180,4919,2661,2987,1,5180
5181,4919,6255,5028,1,5181
5182,4919,281,5028,1,5182
5183,4919,5038,2156,1,5183
5184,4919,4830,5038,1,5184
5185,4919,1684,5028,1,5185
5186,4919,6255,2661,1,5186
5187,4919,5038,2156,1,5187
5188,4919,5028,1038,1,5188
5189,4919,6255,2065,1,5189
5190,4919,739,5004,1,5190
5191,4919,1038,1038,1,5191
5192,4919,6255,3969,1,5192
5193,4919,883,5741,1,5193
5194,4919,281,5038,1,5194
5195,4919,4945,2156,1,5195
5196,4919,1557,6420,1,5196
5197,4919,2156,4954,1,5197
5198,4919,6255,2065,1,5198
5199,4919,2156,6255,1,5199
5200,4919,2982,6187,1,5200
5201,4919,5494,1069,1,5201
5202,4919,6255,2284,1,5202
5203,4919,300,6255,1,5203
5204,4919,281,6420,1,5204
5205,4919,2065,6420,1,5205
5206,4919,2465,5038,1,5206
5207,4919,3129,5004,1,5207
5208,4919,1038,103,1,5208
5209,4919,1038,2661,1,5209
5210,4919,1038,5038,1,5210
5211,4919,4859,5028,1,5211
5212,4919,43,2279,1,5212
5213,4919,4859,5028,1,5213
5214,4919,1038,6255,1,5214
5215,4919,6255,281,1,5215
5216,4919,5004,3129,1,5216
5217,4919,6255,4644,1,5217
5218,4919,2065,6255,1,5218
5219,4919,5038,1038,1,5219
5220,4919,5028,6255,1,5220
5221,4919,5741,5004,1,5221
5222,4919,5535,5038,1,5222
5223,4919,281,6420,1,5223
5224,4919,5038,1038,1,5224
5225,4919,1090,5004,1,5225
5226,4919,3340,5004,1,5226
5227,4919,1038,6255,1,5227
5228,4919,2661,1038,1,5228
5229,4919,3969,1038,1,5229
5230,5039,2982,1090,1,5230
5231,5039,5898,5028,1,5231
5232,5039,2284,5004,1,5232
5233,5039,4353,6255,1,5233
5234,5039,2661,6255,1,5234
5235,5039,2661,1090,1,5235
5236,5039,2982,5535,1,5236
5237,5039,6255,1932,1,5237
5238,5039,1038,6255,1,5238
5239,5039,1038,5028,1,5239
5240,5039,1038,6255,1,5240
5241,5039,1038,6255,1,5241
5242,5039,5028,2465,1,5242
5243,5039,5028,2065,1,5243
5244,5039,3466,1038,1,5244
5245,5039,6420,2661,1,5245
5246,5039,1069,5494,1,5246
5247,5039,5741,2661,1,5247
5248,5039,5004,5535,1,5248
5249,5039,2661,4572,1,5249
5250,5039,5741,2661,1,5250
5251,5039,1069,5494,1,5251
5252,5039,5898,5028,1,5252
5253,5039,5004,4787,1,5253
5254,5039,5038,2465,1,5254
5255,5039,281,5038,1,5255
5256,5039,4572,1374,1,5256
5257,5039,6255,4975,1,5257
5258,5039,5028,5004,1,5258
5259,5039,5699,6420,1,5259
5260,5039,6255,1038,1,5260
5261,5039,2279,4954,1,5261
5262,5039,5535,5038,1,5262
5263,5039,6420,281,1,5263
5264,5039,184,6255,1,5264
5265,5039,6420,1557,1,5265
5266,5039,6255,1008,1,5266
5267,5039,1742,6255,1,5267
5268,5039,4830,5038,1,5268
5269,5039,5004,2982,1,5269
5270,5039,3466,4945,1,5270
5271,5039,6255,2284,1,5271
5272,5039,5038,4945,1,5272
5273,5039,5038,6255,1,5273
5274,5039,5004,2890,1,5274
5275,5039,6321,6255,1,5275
5276,5039,6255,1008,1,5276
5277,5039,3466,6420,1,5277
5278,5039,6255,6255,1,5278
5279,5039,6255,2065,1,5279
5280,5039,5494,1069,1,5280
5281,5039,2065,6255,1,5281
5282,5039,6255,2284,1,5282
5283,5039,5028,4176,1,5283
5284,5039,3079,6255,1,5284
5285,5039,6166,5028,1,5285
5286,5039,3079,6255,1,5286
5287,5039,2982,6255,1,5287
5288,5039,5004,883,1,5288
5289,5039,5535,5004,1,5289
5290,5039,5004,5302,1,5290
5291,5039,5038,2065,1,5291
5292,5039,6255,4644,1,5292
5293,5039,2065,6255,1,5293
5294,5039,6363,5038,1,5294
5295,5039,2065,5004,1,5295
5296,5039,5004,5302,1,5296
5297,5039,2661,5741,1,5297
5298,5039,2065,5004,1,5298
5299,5039,6255,3289,1,5299
5300,5039,6166,5028,1,5300
5301,5039,2284,2245,1,5301
5302,5039,2065,6255,1,5302
5303,5039,2284,5028,1,5303
5304,5039,5535,5004,1,5304
5305,5039,5028,1038,1,5305
5306,5039,4830,5038,1,5306
5307,5039,6255,2065,1,5307
5308,5039,2284,6255,1,5308
5309,5039,3440,6420,1,5309
5310,5039,5004,2284,1,5310
5311,5039,2284,43,1,5311
5312,5039,4830,5038,1,5312
5313,5039,6255,2284,1,5313
5314,5039,2156,5004,1,5314
5315,5039,2982,2661,1,5315
5316,5039,6255,300,1,5316
5317,5039,5004,2661,1,5317
5318,5039,6255,1932,1,5318
5319,5039,2890,4954,1,5319
5320,5039,1038,2890,1,5320
5321,5039,5028,2065,1,5321
5322,5039,4263,5038,1,5322
5323,5039,6420,475,1,5323
5324,5039,5741,5004,1,5324
5325,5039,3079,6255,1,5325
5326,5039,6166,5028,1,5326
5327,5039,5038,4074,1,5327
5328,5039,4074,5038,1,5328
5329,5039,2065,6420,1,5329
5330,5039,6420,2065,1,5330
5331,5039,1038,2065,1,5331
5332,5039,1557,6420,1,5332
5333,5039,6255,2156,1,5333
5334,5039,2065,6255,1,5334
5335,5039,5004,5004,1,5335
5336,5039,5028,1038,1,5336
5337,5039,3129,5004,1,5337
5338,5039,4176,5028,1,5338
5339,5039,5004,4945,1,5339
5340,5039,2065,5038,1,5340
5341,5039,2982,5741,1,5341
5342,5039,5004,5535,1,5342
5343,5039,5038,1684,1,5343
5344,5039,5028,1684,1,5344
5345,5039,5038,1038,1,5345
5346,5039,5699,6420,1,5346
5347,5039,5028,1684,1,5347
5348,5039,3440,6420,1,5348
5349,5039,5038,2065,1,5349
5350,5039,5038,6363,1,5350
5351,5039,1038,5535,1,5351
5352,5039,6255,1038,1,5352
5353,5039,6255,6255,1,5353
5354,5039,2156,5004,1,5354
5355,5039,184,6255,1,5355
5356,5039,1090,2661,1,5356
5357,5039,5535,1038,1,5357
5358,5039,1038,2690,1,5358
5359,5039,4644,6255,1,5359
5360,5039,6255,6255,1,5360
5361,5039,6255,2661,1,5361
5362,5039,6255,1742,1,5362
5363,5039,5038,2333,1,5363
5364,5039,5038,2284,1,5364
5365,5039,6300,1090,1,5365
5366,5039,6255,1038,1,5366
5367,5039,5369,5038,1,5367
5368,5039,4859,5028,1,5368
5369,5039,6255,6187,1,5369
5370,5039,2065,5004,1,5370
5371,5039,2465,5028,1,5371
5372,5039,5741,2661,1,5372
5373,5039,5038,4074,1,5373
5374,5039,6420,2065,1,5374
5375,5039,2284,2661,1,5375
5376,5039,4644,6255,1,5376
5377,5039,43,4945,1,5377
5378,5039,5028,1038,1,5378
5379,5039,269,5028,1,5379
5380,5039,6255,2156,1,5380
5381,5039,5028,3969,1,5381
5382,5039,1035,2065,1,5382
5383,5039,2661,6321,1,5383
5384,5039,6420,2065,1,5384
5385,5039,5028,1038,1,5385
5386,5039,5699,6420,1,5386
5387,5039,1090,2661,1,5387
5388,5039,6255,1858,1,5388
5389,5039,5535,5004,1,5389
5390,5039,2065,2065,1,5390
5391,5039,2284,2245,1,5391
5392,5039,6420,1557,1,5392
5393,5039,4644,6255,1,5393
5394,5039,5004,3129,1,5394
5395,5039,3440,6420,1,5395
5396,5039,281,5028,1,5396
5397,5039,4214,5004,1,5397
5398,5039,5004,2284,1,5398
5399,5039,5169,1038,1,5399
5400,5039,5004,1932,1,5400
5401,5039,2284,5038,1,5401
5402,5039,5369,5004,1,5402
5403,5039,1038,3289,1,5403
5404,5039,5028,5898,1,5404
5405,5039,6300,1090,1,5405
5406,5039,1038,2284,1,5406
5407,5039,5535,5004,1,5407
5408,5039,5028,4954,1,5408
5409,5039,6255,1742,1,5409
5410,5039,5004,5302,1,5410
5411,5039,1038,5038,1,5411
5412,5039,5004,3129,1,5412
5413,5039,300,6255,1,5413
5414,5039,1038,5741,1,5414
5415,5039,2982,6187,1,5415
5416,5039,1038,5028,1,5416
5417,5039,2156,5004,1,5417
5418,5039,6420,1557,1,5418
5419,5039,1090,6300,1,5419
5420,5039,6420,2065,1,5420
5421,5039,6255,2065,1,5421
5422,5039,5057,1038,1,5422
5423,5039,6255,4644,1,5423
5424,5039,300,6255,1,5424
5425,5039,2284,5004,1,5425
5426,5039,6255,2065,1,5426
5427,5039,2065,1038,1,5427
5428,5039,5004,5741,1,5428
5429,5039,2333,1038,1,5429
5430,5039,6255,2065,1,5430
5431,5039,2661,4945,1,5431
5432,5039,1038,43,1,5432
5433,5039,3321,6255,1,5433
5434,5039,1684,5028,1,5434
5435,5039,3969,1038,1,5435
5436,5039,2065,1038,1,5436
5437,5039,5741,3440,1,5437
5438,5039,6255,4353,1,5438
5439,5039,4975,6255,1,5439
5440,5039,281,6420,1,5440
5441,5039,5028,1038,1,5441
5442,5039,1742,6255,1,5442
5443,5039,1038,5038,1,5443
5444,5039,5059,5004,1,5444
5445,5039,5004,5741,1,5445
5446,5039,6420,3440,1,5446
5447,5039,4353,6255,1,5447
5448,5039,5038,281,1,5448
5449,5039,6255,3969,1,5449
5450,5159,5004,5535,1,5450
5451,5159,1684,1684,1,5451
5452,5159,2661,5535,1,5452
5453,5159,5004,448,1,5453
5454,5159,5741,1932,1,5454
5455,5159,5004,3129,1,5455
5456,5159,2661,2661,1,5456
5457,5159,1684,2065,1,5457
5458,5159,2982,2890,1,5458
5459,5159,2982,5535,1,5459
5460,5159,6255,1038,1,5460
5461,5159,2284,2661,1,5461
5462,5159,2465,5038,1,5462
5463,5159,2284,6255,1,5463
5464,5159,883,5004,1,5464
5465,5159,1038,2465,1,5465
5466,5159,2982,1932,1,5466
5467,5159,6255,2065,1,5467
5468,5159,1038,5028,1,5468
5469,5159,6255,1038,1,5469
5470,5159,4271,1038,1,5470
5471,5159,300,6255,1,5471
5472,5159,1038,1090,1,5472
5473,5159,1038,6255,1,5473
5474,5159,6255,4644,1,5474
5475,5159,5741,5004,1,5475
5476,5159,1038,1038,1,5476
5477,5159,1038,1038,1,5477
5478,5159,3969,6255,1,5478
5479,5159,6255,2284,1,5479
5480,5159,6255,6255,1,5480
5481,5159,5038,1684,1,5481
5482,5159,5028,6255,1,5482
5483,5159,4074,5038,1,5483
5484,5159,4945,5038,1,5484
5485,5159,5038,2237,1,5485
5486,5159,6255,2065,1,5486
5487,5159,1038,5028,1,5487
5488,5159,5038,4074,1,5488
5489,5159,3969,1038,1,5489
5490,5159,1038,5028,1,5490
5491,5159,6255,2065,1,5491
5492,5159,4945,5038,1,5492
5493,5159,281,5038,1,5493
5494,5159,6321,6255,1,5494
5495,5159,1038,3276,1,5495
5496,5159,5741,2661,1,5496
5497,5159,5004,2982,1,5497
5498,5159,2065,5004,1,5498
5499,5159,6420,6255,1,5499
5500,5159,2661,6420,1,5500
5501,5159,5028,2465,1,5501
5502,5159,6255,3289,1,5502
5503,5159,5038,6255,1,5503
5504,5159,1038,5028,1,5504
5505,5159,6255,5028,1,5505
5506,5159,2284,6255,1,5506
5507,5159,2982,5004,1,5507
5508,5159,4945,5038,1,5508
5509,5159,1932,6255,1,5509
5510,5159,5038,1684,1,5510
5511,5159,6255,2284,1,5511
5512,5159,2982,1038,1,5512
5513,5159,2284,5004,1,5513
5514,5159,5038,2284,1,5514
5515,5159,3289,6255,1,5515
5516,5159,5028,2465,1,5516
5517,5159,1684,5028,1,5517
5518,5159,281,1038,1,5518
5519,5159,4777,1038,1,5519
5520,5159,5004,4945,1,5520
5521,5159,1684,5038,1,5521
5522,5159,6255,43,1,5522
5523,5159,6187,6255,1,5523
5524,5159,5028,2465,1,5524
5525,5159,1038,4777,1,5525
5526,5159,5028,6255,1,5526
5527,5159,6255,6255,1,5527
5528,5159,5004,2982,1,5528
5529,5159,6420,3440,1,5529
5530,5159,6255,1932,1,5530
5531,5159,4945,5004,1,5531
5532,5159,6321,6255,1,5532
5533,5159,281,4954,1,5533
5534,5159,4945,5038,1,5534
5535,5159,4644,6255,1,5535
5536,5159,4954,2279,1,5536
5537,5159,3969,1038,1,5537
5538,5159,1038,5369,1,5538
5539,5159,4263,5038,1,5539
5540,5159,4074,5038,1,5540
5541,5159,4644,6255,1,5541
5542,5159,5028,6255,1,5542
5543,5159,6420,2065,1,5543
5544,5159,1038,2890,1,5544
5545,5159,1069,5494,1,5545
5546,5159,5535,5004,1,5546
5547,5159,2065,6255,1,5547
5548,5159,5028,4859,1,5548
5549,5159,3129,5004,1,5549
5550,5159,1069,5494,1,5550
5551,5159,2284,2661,1,5551
5552,5159,2284,5028,1,5552
5553,5159,43,2890,1,5553
5554,5159,1038,4353,1,5554
5555,5159,2284,5038,1,5555
5556,5159,5038,4074,1,5556
5557,5159,5028,1038,1,5557
5558,5159,6420,2982,1,5558
5559,5159,2065,2284,1,5559
5560,5159,5898,5028,1,5560
5561,5159,2284,2661,1,5561
5562,5159,4859,5028,1,5562
5563,5159,2065,6420,1,5563
5564,5159,6255,325,1,5564
5565,5159,3444,2890,1,5565
5566,5159,2156,6255,1,5566
5567,5159,2661,2284,1,5567
5568,5159,6255,5028,1,5568
5569,5159,4945,5004,1,5569
5570,5159,4389,6255,1,5570
5571,5159,6255,1742,1,5571
5572,5159,5038,2065,1,5572
5573,5159,4954,2284,1,5573
5574,5159,1684,5038,1,5574
5575,5159,6255,2284,1,5575
5576,5159,5004,2661,1,5576
5577,5159,5038,281,1,5577
5578,5159,4945,5004,1,5578
5579,5159,1090,2661,1,5579
5580,5159,5038,4830,1,5580
5581,5159,2065,43,1,5581
5582,5159,1038,3969,1,5582
5583,5159,883,1038,1,5583
5584,5159,3440,6420,1,5584
5585,5159,6255,300,1,5585
5586,5159,4263,5038,1,5586
5587,5159,5028,1038,1,5587
5588,5159,2661,1090,1,5588
5589,5159,6420,1038,1,5589
5590,5159,43,2065,1,5590
5591,5159,281,5038,1,5591
5592,5159,5028,4176,1,5592
5593,5159,5004,3783,1,5593
5594,5159,2065,5038,1,5594
5595,5159,5028,6255,1,5595
5596,5159,6255,1008,1,5596
5597,5159,2065,6420,1,5597
5598,5159,5038,2065,1,5598
5599,5159,5004,5004,1,5599
5600,5159,5038,2465,1,5600
5601,5159,6300,1090,1,5601
5602,5159,1090,6255,1,5602
5603,5159,1008,6255,1,5603
5604,5159,2982,6187,1,5604
5605,5159,6420,300,1,5605
5606,5159,5028,1038,1,5606
5607,5159,5028,1038,1,5607
5608,5159,5369,5004,1,5608
5609,5159,6300,1090,1,5609
5610,5159,6255,6420,1,5610
5611,5159,5038,1684,1,5611
5612,5159,1038,3340,1,5612
5613,5159,6255,2465,1,5613
5614,5159,5004,1038,1,5614
5615,5159,5741,5028,1,5615
5616,5159,1038,5028,1,5616
5617,5159,5302,5004,1,5617
5618,5159,5699,6420,1,5618
5619,5159,5028,5741,1,5619
5620,5159,3444,2401,1,5620
5621,5159,2065,43,1,5621
5622,5159,1038,5028,1,5622
5623,5159,4945,5038,1,5623
5624,5159,2661,1090,1,5624
5625,5159,2221,1038,1,5625
5626,5159,2333,1038,1,5626
5627,5159,4353,1038,1,5627
5628,5159,5004,5535,1,5628
5629,5159,5028,1038,1,5629
5630,5159,5038,5535,1,5630
5631,5159,6255,184,1,5631
5632,5159,2156,2284,1,5632
5633,5159,2661,2987,1,5633
5634,5159,6255,3321,1,5634
5635,5159,3129,5004,1,5635
5636,5159,1038,2065,1,5636
5637,5159,1069,5494,1,5637
5638,5159,6420,3440,1,5638
5639,5159,5004,4214,1,5639
5640,5159,6255,1008,1,5640
5641,5159,2284,4954,1,5641
5642,5159,6420,1557,1,5642
5643,5159,4830,5038,1,5643
5644,5159,43,2257,1,5644
5645,5159,5038,5369,1,5645
5646,5159,4859,5028,1,5646
5647,5159,1090,2661,1,5647
5648,5159,6420,3440,1,5648
5649,5159,5535,6255,1,5649
5650,5159,281,6420,1,5650
5651,5159,6166,5028,1,5651
5652,5159,6420,2065,1,5652
5653,5159,5038,281,1,5653
5654,5159,6255,2065,1,5654
5655,5159,5004,6420,1,5655
5656,5159,5038,4263,1,5656
5657,5159,2661,2465,1,5657
5658,5159,1038,2661,1,5658
5659,5159,2065,6255,1,5659
5660,5159,3079,6255,1,5660
5661,5159,5169,5028,1,5661
5662,5159,5038,2284,1,5662
5663,5159,2284,5004,1,5663
5664,5159,6255,1858,1,5664
5665,5159,5038,5535,1,5665
5666,5159,2465,2661,1,5666
5667,5159,6255,2065,1,5667
5668,5159,6255,2661,1,5668
5669,5159,1557,6420,1,5669
5670,5159,1038,2284,1,5670
5671,5159,1932,528,1,5671
5672,5279,1038,6255,1,5672
5673,5279,6420,1557,1,5673
5674,5279,6420,2065,1,5674
5675,5279,2982,2890,1,5675
5676,5279,6255,300,1,5676
5677,5279,6255,2065,1,5677
5678,5279,2982,2284,1,5678
5679,5279,6420,3440,1,5679
5680,5279,5038,2284,1,5680
5681,5279,6255,1038,1,5681
5682,5279,2890,2982,1,5682
5683,5279,1557,6420,1,5683
5684,5279,6255,1038,1,5684
5685,5279,5038,2465,1,5685
5686,5279,5038,6363,1,5686
5687,5279,2982,2661,1,5687
5688,5279,6255,1090,1,5688
5689,5279,6420,281,1,5689
5690,5279,1038,6300,1,5690
5691,5279,5038,5535,1,5691
5692,5279,6255,2065,1,5692
5693,5279,6255,300,1,5693
5694,5279,6255,6170,1,5694
5695,5279,1038,269,1,5695
5696,5279,2661,4572,1,5696
5697,5279,2144,5004,1,5697
5698,5279,5028,1038,1,5698
5699,5279,5004,4945,1,5699
5700,5279,4176,5028,1,5700
5701,5279,2661,43,1,5701
5702,5279,6255,3079,1,5702
5703,5279,2065,6420,1,5703
5704,5279,5028,4954,1,5704
5705,5279,2284,6255,1,5705
5706,5279,739,5004,1,5706
5707,5279,6255,6255,1,5707
5708,5279,5038,1038,1,5708
5709,5279,6255,4644,1,5709
5710,5279,5028,2284,1,5710
5711,5279,3079,6255,1,5711
5712,5279,6420,6255,1,5712
5713,5279,2065,6255,1,5713
5714,5279,6420,2065,1,5714
5715,5279,2065,5028,1,5715
5716,5279,5038,281,1,5716
5717,5279,1008,6255,1,5717
5718,5279,6255,3969,1,5718
5719,5279,281,6420,1,5719
5720,5279,6255,1374,1,5720
5721,5279,1742,6255,1,5721
5722,5279,5028,2065,1,5722
5723,5279,5038,5369,1,5723
5724,5279,2156,5004,1,5724
5725,5279,6255,3079,1,5725
5726,5279,6321,5004,1,5726
5727,5279,1038,5741,1,5727
5728,5279,1038,3276,1,5728
5729,5279,5038,4074,1,5729
5730,5279,2065,6420,1,5730
5731,5279,5031,2661,1,5731
5732,5279,5038,1038,1,5732
5733,5279,1038,5028,1,5733
5734,5279,6255,6255,1,5734
5735,5279,2661,5004,1,5735
5736,5279,2465,5028,1,5736
5737,5279,4945,1008,1,5737
5738,5279,1932,6255,1,5738
5739,5279,2284,5038,1,5739
5740,5279,5038,4074,1,5740
5741,5279,6255,2284,1,5741
5742,5279,4945,5004,1,5742
5743,5279,2284,5004,1,5743
5744,5279,2065,6255,1,5744
5745,5279,6420,1557,1,5745
5746,5279,5741,2284,1,5746
5747,5279,5028,1038,1,5747
5748,5279,2982,6187,1,5748
5749,5279,2065,5028,1,5749
5750,5279,6255,5028,1,5750
5751,5279,1008,6255,1,5751
5752,5279,5038,2284,1,5752
5753,5279,5004,5535,1,5753
5754,5279,4644,6255,1,5754
5755,5279,1038,1038,1,5755
5756,5279,1038,5535,1,5756
5757,5279,1038,5038,1,5757
5758,5279,739,5004,1,5758
5759,5279,2982,5031,1,5759
5760,5279,5004,2156,1,5760
5761,5279,5028,4954,1,5761
5762,5279,2065,5028,1,5762
5763,5279,5028,6166,1,5763
5764,5279,5004,2284,1,5764
5765,5279,5004,739,1,5765
5766,5279,2065,5028,1,5766
5767,5279,5004,5535,1,5767
5768,5279,6255,2465,1,5768
5769,5279,5004,5535,1,5769
5770,5279,43,5709,1,5770
5771,5279,5004,2156,1,5771
5772,5279,4830,5038,1,5772
5773,5279,6255,300,1,5773
5774,5279,2224,43,1,5774
5775,5279,4389,6255,1,5775
5776,5279,281,43,1,5776
5777,5279,5535,5038,1,5777
5778,5279,2065,6420,1,5778
5779,5279,3289,1038,1,5779
5780,5279,1038,5038,1,5780
5781,5279,5004,3466,1,5781
5782,5279,3340,1038,1,5782
5783,5279,2065,1038,1,5783
5784,5279,2065,6255,1,5784
5785,5279,2065,6420,1,5785
5786,5279,1038,6255,1,5786
5787,5279,5028,2465,1,5787
5788,5279,1090,6300,1,5788
5789,5279,6255,5028,1,5789
5790,5279,5028,2065,1,5790
5791,5279,5494,1069,1,5791
5792,5279,2284,5004,1,5792
5793,5279,5038,4830,1,5793
5794,5279,1069,5494,1,5794
5795,5279,2065,6420,1,5795
5796,5279,5038,2465,1,5796
5797,5279,1038,2065,1,5797
5798,5279,1038,2065,1,5798
5799,5279,2661,43,1,5799
5800,5279,1038,1742,1,5800
5801,5279,6363,5038,1,5801
5802,5279,2284,4954,1,5802
5803,5279,5038,6363,1,5803
5804,5279,6255,6255,1,5804
5805,5279,883,1038,1,5805
5806,5279,6187,6255,1,5806
5807,5279,1038,6255,1,5807
5808,5279,5038,281,1,5808
5809,5279,1038,5028,1,5809
5810,5279,1557,6420,1,5810
5811,5279,1932,6255,1,5811
5812,5279,5535,1038,1,5812
5813,5279,1858,5028,1,5813
5814,5279,1684,5038,1,5814
5815,5279,6300,1090,1,5815
5816,5279,6255,1932,1,5816
5817,5279,5028,1038,1,5817
5818,5279,6300,1090,1,5818
5819,5279,2890,43,1,5819
5820,5279,6255,300,1,5820
5821,5279,6255,5038,1,5821
5822,5279,4859,5028,1,5822
5823,5279,4830,5038,1,5823
5824,5279,3079,6255,1,5824
5825,5279,5004,2284,1,5825
5826,5279,2661,6300,1,5826
5827,5279,6255,1038,1,5827
5828,5279,2982,6187,1,5828
5829,5279,6255,2284,1,5829
5830,5279,6255,3079,1,5830
5831,5279,5038,2156,1,5831
5832,5279,1557,6420,1,5832
5833,5279,5369,5038,1,5833
5834,5279,5004,2065,1,5834
5835,5279,2284,1038,1,5835
5836,5279,2661,1090,1,5836
5837,5279,281,4954,1,5837
5838,5279,2284,5004,1,5838
5839,5279,5494,1069,1,5839
5840,5279,5028,5898,1,5840
5841,5279,5004,4353,1,5841
5842,5279,5038,1038,1,5842
5843,5279,5028,3969,1,5843
5844,5279,5004,5059,1,5844
5845,5279,5004,739,1,5845
5846,5279,5699,6420,1,5846
5847,5279,5028,1858,1,5847
5848,5279,6255,2661,1,5848
5849,5279,6255,300,1,5849
5850,5279,6255,1090,1,5850
5851,5279,2284,5004,1,5851
5852,5279,2982,6187,1,5852
5853,5279,5028,1858,1,5853
5854,5279,5004,5059,1,5854
5855,5279,4353,6255,1,5855
5856,5279,3466,2065,1,5856
5857,5279,6255,2465,1,5857
5858,5279,1038,2690,1,5858
5859,5279,2661,281,1,5859
5860,5279,6255,3079,1,5860
5861,5279,6420,281,1,5861
5862,5279,1742,6255,1,5862
5863,5279,2465,2661,1,5863
5864,5279,6255,2982,1,5864
5865,5279,5028,281,1,5865
5866,5279,5535,5004,1,5866
5867,5279,5004,5302,1,5867
5868,5279,2065,1932,1,5868
5869,5279,5741,6255,1,5869
5870,5279,1038,5038,1,5870
5871,5399,5028,1038,1,5871
5872,5399,2156,6255,1,5872
5873,5399,5038,6363,1,5873
5874,5399,6255,6255,1,5874
5875,5399,5028,2065,1,5875
5876,5399,2982,5535,1,5876
5877,5399,5741,5004,1,5877
5878,5399,2284,5028,1,5878
5879,5399,1090,2982,1,5879
5880,5399,2245,2284,1,5880
5881,5399,1038,5028,1,5881
5882,5399,43,43,1,5882
5883,5399,1038,5028,1,5883
5884,5399,5741,528,1,5884
5885,5399,1038,6300,1,5885
5886,5399,5741,5004,1,5886
5887,5399,281,6420,1,5887
5888,5399,2661,4353,1,5888
5889,5399,6255,2065,1,5889
5890,5399,6255,3079,1,5890
5891,5399,2065,1038,1,5891
5892,5399,6255,300,1,5892
5893,5399,43,1858,1,5893
5894,5399,281,6420,1,5894
5895,5399,5004,4945,1,5895
5896,5399,6255,6170,1,5896
5897,5399,1038,5028,1,5897
5898,5399,6420,281,1,5898
5899,5399,5028,1038,1,5899
